ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts,total_count,Month_num,Day_num
2723167,"June 25, 2019 09:00:00 PM",2019,June,25,Tuesday,21,59,Swanston St - RMIT Building 80,23,8774,6,2
2536136,"January 23, 2019 01:00:00 AM",2019,January,23,Wednesday,1,18,Collins Place (North),13,43097,1,3
497892,"August 06, 2012 03:00:00 PM",2012,August,6,Monday,15,6,Flinders Street Station Underpass,1615,159391,8,1
232723,"November 06, 2010 03:00:00 AM",2010,November,6,Saturday,3,17,Collins Place (South),28,65975,11,6
4508646,"September 19, 2022 09:00:00 AM",2022,September,19,Monday,9,70,Errol Street (East),144,1197,9,1
1690001,"November 28, 2016 01:00:00 PM",2016,November,28,Monday,13,9,Southern Cross Station,1275,61139,11,1
2303791,"July 15, 2018 01:00:00 PM",2018,July,15,Sunday,13,46,Pelham St (South),126,1722,7,7
3778968,"July 13, 2021 11:00:00 PM",2021,July,13,Tuesday,23,72,Flinders St-ACMI,42,1717,7,2
460248,"May 11, 2012 11:00:00 AM",2012,May,11,Friday,11,18,Collins Place (North),476,43097,5,5
2094939,"January 14, 2018 02:00:00 PM",2018,January,14,Sunday,14,6,Flinders Street Station Underpass,2246,159391,1,7
4299784,"May 14, 2022 11:00:00 AM",2022,May,14,Saturday,11,40,Lonsdale St-Spring St (West),501,16821,5,6
3519364,"January 23, 2021 09:00:00 PM",2021,January,23,Saturday,21,56,Lonsdale St - Elizabeth St (North),285,8815,1,6
3633507,"April 07, 2021 01:00:00 PM",2021,April,7,Wednesday,13,59,Swanston St - RMIT Building 80,674,8774,4,3
2572089,"February 22, 2019 06:00:00 PM",2019,February,22,Friday,18,35,Southbank,3946,80829,2,5
3780639,"July 15, 2021 12:00:00 AM",2021,July,15,Thursday,0,12,New Quay,23,21888,7,4
750298,"January 07, 2014 01:00:00 AM",2014,January,7,Tuesday,1,28,The Arts Centre,24,63067,1,2
965839,"October 17, 2014 07:00:00 AM",2014,October,17,Friday,7,3,Melbourne Central,640,102631,10,5
1790912,"March 17, 2017 05:00:00 PM",2017,March,17,Friday,17,14,Sandridge Bridge,1438,51255,3,5
1222922,"August 09, 2015 12:00:00 PM",2015,August,9,Sunday,12,22,Flinders St-Elizabeth St (East),2237,82570,8,7
3526824,"January 28, 2021 02:00:00 PM",2021,January,28,Thursday,14,55,Elizabeth St-La Trobe St (East),1009,13085,1,4
1389515,"January 29, 2016 09:00:00 PM",2016,January,29,Friday,21,28,The Arts Centre,1195,63067,1,5
2662662,"May 08, 2019 08:00:00 AM",2019,May,8,Wednesday,8,6,Flinders Street Station Underpass,4184,159391,5,3
3581794,"March 05, 2021 02:00:00 PM",2021,March,5,Friday,14,28,The Arts Centre,1159,63067,3,5
4471347,"September 04, 2022 10:00:00 PM",2022,September,4,Sunday,22,2,Bourke Street Mall (South),107,123190,9,7
2352226,"August 24, 2018 11:00:00 AM",2018,August,24,Friday,11,2,Bourke Street Mall (South),1702,123190,8,5
4164116,"February 13, 2022 07:00:00 PM",2022,February,13,Sunday,19,52,Elizabeth St-Lonsdale St (South),350,7823,2,7
217091,"September 28, 2010 12:00:00 AM",2010,September,28,Tuesday,0,8,Webb Bridge,43,20727,9,2
862984,"June 06, 2014 02:00:00 AM",2014,June,6,Friday,2,2,Bourke Street Mall (South),33,123190,6,5
3294361,"August 25, 2020 07:00:00 PM",2020,August,25,Tuesday,19,46,Pelham St (S),14,430,8,2
1439050,"March 19, 2016 02:00:00 AM",2016,March,19,Saturday,2,30,Lonsdale St (South),332,35433,3,6
4078783,"May 31, 2021 05:00:00 AM",2021,May,31,Monday,5,19,Chinatown-Swanston St (North),0,29316,5,1
1594076,"August 20, 2016 01:00:00 PM",2016,August,20,Saturday,13,4,Town Hall (West),3410,167769,8,6
2493323,"December 18, 2018 03:00:00 AM",2018,December,18,Tuesday,3,4,Town Hall (West),26,167769,12,2
4274252,"April 24, 2022 04:00:00 PM",2022,April,24,Sunday,16,78,Harbour Esplanade (West) - Bike Path,105,625,4,7
1777394,"March 03, 2017 05:00:00 AM",2017,March,3,Friday,5,2,Bourke Street Mall (South),18,123190,3,5
2653372,"April 30, 2019 09:00:00 PM",2019,April,30,Tuesday,21,26,QV Market-Elizabeth St (West),413,46675,4,2
3530227,"January 30, 2021 06:00:00 PM",2021,January,30,Saturday,18,25,Melbourne Convention Exhibition Centre,977,56737,1,6
2228620,"May 11, 2018 03:00:00 PM",2018,May,11,Friday,15,48,QVM-Queen St (East),308,8664,5,5
3807933,"July 31, 2021 08:00:00 AM",2021,July,31,Saturday,8,56,Lonsdale St - Elizabeth St (North),71,8815,7,6
162648,"May 22, 2010 06:00:00 PM",2010,May,22,Saturday,18,12,New Quay,425,21888,5,6
4461413,"August 19, 2022 11:00:00 PM",2022,August,19,Friday,23,71,Westwood Place,7,361,8,5
3364290,"October 13, 2020 03:00:00 AM",2020,October,13,Tuesday,3,28,The Arts Centre,21,63067,10,2
2103191,"January 22, 2018 01:00:00 AM",2018,January,22,Monday,1,27,QV Market-Peel St,5,11985,1,1
914003,"August 11, 2014 10:00:00 PM",2014,August,11,Monday,22,31,Lygon St (West),177,19296,8,1
3816565,"August 05, 2021 03:00:00 PM",2021,August,5,Thursday,15,52,Elizabeth St-Lonsdale St (South),297,7823,8,4
318186,"June 06, 2011 04:00:00 PM",2011,June,6,Monday,16,11,Waterfront City,40,10824,6,1
3353230,"October 05, 2020 05:00:00 AM",2020,October,5,Monday,5,20,Chinatown-Lt Bourke St (South),11,26134,10,1
1065758,"February 20, 2015 10:00:00 AM",2015,February,20,Friday,10,18,Collins Place (North),537,43097,2,5
3805352,"July 29, 2021 06:00:00 PM",2021,July,29,Thursday,18,71,Westwood Place,67,361,7,4
737996,"December 21, 2013 07:00:00 PM",2013,December,21,Saturday,19,9,Southern Cross Station,81,61139,12,6
2253251,"June 02, 2018 06:00:00 AM",2018,June,2,Saturday,6,39,Alfred Place,22,14784,6,6
2987062,"January 15, 2020 09:00:00 PM",2020,January,15,Wednesday,21,47,Melbourne Central-Elizabeth St (East),426,43401,1,3
2820766,"September 09, 2019 11:00:00 PM",2019,September,9,Monday,23,8,Webb Bridge,13,20727,9,1
3102373,"April 09, 2020 03:00:00 AM",2020,April,9,Thursday,3,7,Birrarung Marr,5,35973,4,4
2881245,"October 27, 2019 07:00:00 PM",2019,October,27,Sunday,19,43,Monash Rd-Swanston St (West),151,10897,10,7
2101471,"January 20, 2018 12:00:00 PM",2018,January,20,Saturday,12,6,Flinders Street Station Underpass,1953,159391,1,6
988855,"November 15, 2014 05:00:00 PM",2014,November,15,Saturday,17,10,Victoria Point,96,21016,11,6
3362738,"October 12, 2020 12:00:00 AM",2020,October,12,Monday,0,49,QVM-Therry St (South),55,7337,10,1
2489125,"December 14, 2018 04:00:00 PM",2018,December,14,Friday,16,45,Little Collins St-Swanston St (East),2006,29926,12,5
4439697,"August 12, 2022 03:00:00 AM",2022,August,12,Friday,3,30,Lonsdale St (South),26,35433,8,5
852716,"May 23, 2014 11:00:00 PM",2014,May,23,Friday,23,31,Lygon St (West),533,19296,5,5
2786892,"August 14, 2019 01:00:00 PM",2019,August,14,Wednesday,13,35,Southbank,1996,80829,8,3
738383,"December 22, 2013 07:00:00 AM",2013,December,22,Sunday,7,25,Melbourne Convention Exhibition Centre,73,56737,12,7
747971,"January 04, 2014 01:00:00 AM",2014,January,4,Saturday,1,5,Princes Bridge,105,118831,1,6
1133440,"May 07, 2015 11:00:00 AM",2015,May,7,Thursday,11,10,Victoria Point,247,21016,5,4
1452968,"April 01, 2016 11:00:00 PM",2016,April,1,Friday,23,39,Alfred Place,99,14784,4,5
3305721,"September 02, 2020 08:00:00 PM",2020,September,2,Wednesday,20,57,Bourke St Bridge,4,13558,9,3
475886,"June 16, 2012 04:00:00 PM",2012,June,16,Saturday,16,14,Sandridge Bridge,528,51255,6,6
2895555,"November 07, 2019 08:00:00 PM",2019,November,7,Thursday,20,43,Monash Rd-Swanston St (West),163,10897,11,4
67701,"October 14, 2009 11:00:00 PM",2009,October,14,Wednesday,23,15,State Library,186,95844,10,3
1672685,"November 09, 2016 09:00:00 PM",2016,November,9,Wednesday,21,8,Webb Bridge,68,20727,11,3
2705876,"June 12, 2019 02:00:00 AM",2019,June,12,Wednesday,2,24,Spencer St-Collins St (North),11,98980,6,3
2730715,"July 01, 2019 11:00:00 PM",2019,July,1,Monday,23,39,Alfred Place,43,14784,7,1
3279857,"August 15, 2020 07:00:00 AM",2020,August,15,Saturday,7,41,Flinders La-Swanston St (West),119,68374,8,6
1661669,"October 29, 2016 02:00:00 AM",2016,October,29,Saturday,2,31,Lygon St (West),62,19296,10,6
59297,"September 25, 2009 12:00:00 PM",2009,September,25,Friday,12,17,Collins Place (South),2707,65975,9,5
3580317,"March 04, 2021 03:00:00 PM",2021,March,4,Thursday,15,59,Swanston St - RMIT Building 80,882,8774,3,4
4280091,"May 30, 2022 10:00:00 PM",2022,May,30,Monday,22,53,Collins St (North),48,36660,5,1
3097806,"April 05, 2020 06:00:00 PM",2020,April,5,Sunday,18,53,Collins St (North),54,36660,4,7
2677229,"May 20, 2019 05:00:00 AM",2019,May,20,Monday,5,26,QV Market-Elizabeth St (West),48,46675,5,1
801335,"March 15, 2014 12:00:00 PM",2014,March,15,Saturday,12,14,Sandridge Bridge,474,51255,3,6
1874719,"June 17, 2017 08:00:00 AM",2017,June,17,Saturday,8,30,Lonsdale St (South),106,35433,6,6
2395782,"September 28, 2018 05:00:00 PM",2018,September,28,Friday,17,11,Waterfront City,148,10824,9,5
19396,"June 19, 2009 06:00:00 PM",2009,June,19,Friday,18,11,Waterfront City,228,10824,6,5
1431748,"March 11, 2016 08:00:00 PM",2016,March,11,Friday,20,7,Birrarung Marr,2630,35973,3,5
2734441,"July 04, 2019 10:00:00 PM",2019,July,4,Thursday,22,26,QV Market-Elizabeth St (West),237,46675,7,4
4388047,"July 19, 2022 02:00:00 AM",2022,July,19,Tuesday,2,14,Sandridge Bridge,15,51255,7,2
1482473,"May 01, 2016 06:00:00 PM",2016,May,1,Sunday,18,37,Lygon St (East),396,9906,5,7
1646877,"October 13, 2016 11:00:00 AM",2016,October,13,Thursday,11,53,Collins St (North),1390,36660,10,4
2458395,"November 19, 2018 02:00:00 AM",2018,November,19,Monday,2,2,Bourke Street Mall (South),9,123190,11,1
4256159,"April 18, 2022 07:00:00 PM",2022,April,18,Monday,19,47,Melbourne Central-Elizabeth St (East),971,43401,4,1
4227149,"March 18, 2022 02:00:00 AM",2022,March,18,Friday,2,78,Harbour Esplanade (West) - Bike Path,1,625,3,5
1136760,"May 11, 2015 03:00:00 AM",2015,May,11,Monday,3,25,Melbourne Convention Exhibition Centre,11,56737,5,1
246644,"December 12, 2010 04:00:00 AM",2010,December,12,Sunday,4,5,Princes Bridge,98,118831,12,7
3630577,"April 05, 2021 05:00:00 PM",2021,April,5,Monday,17,65,Swanston St - City Square,513,7491,4,1
3035306,"February 20, 2020 10:00:00 AM",2020,February,20,Thursday,10,54,Lincoln-Swanston(West),318,2647,2,4
2628848,"April 10, 2019 10:00:00 PM",2019,April,10,Wednesday,22,36,Queen St (West),112,17094,4,3
3678789,"May 07, 2021 05:00:00 PM",2021,May,7,Friday,17,49,QVM-Therry St (South),89,7337,5,5
3118266,"April 20, 2020 07:00:00 PM",2020,April,20,Monday,19,22,Flinders St-Elizabeth St (East),523,82570,4,1
3109587,"April 14, 2020 12:00:00 PM",2020,April,14,Tuesday,12,2,Bourke Street Mall (South),393,123190,4,2
4447273,"August 17, 2022 07:00:00 PM",2022,August,17,Wednesday,19,43,Monash Rd-Swanston St (West),123,10897,8,3
1437593,"March 17, 2016 03:00:00 PM",2016,March,17,Thursday,15,39,Alfred Place,343,14784,3,4
3642077,"April 12, 2021 09:00:00 PM",2021,April,12,Monday,21,65,Swanston St - City Square,506,7491,4,1
2185220,"April 03, 2018 08:00:00 PM",2018,April,3,Tuesday,20,51,QVM-Franklin St (North),83,4985,4,2
3057891,"March 07, 2020 10:00:00 PM",2020,March,7,Saturday,22,7,Birrarung Marr,3803,35973,3,6
3789196,"July 20, 2021 03:00:00 AM",2021,July,20,Tuesday,3,3,Melbourne Central,2,102631,7,2
934439,"September 07, 2014 02:00:00 AM",2014,September,7,Sunday,2,8,Webb Bridge,7,20727,9,7
3115695,"April 18, 2020 11:00:00 PM",2020,April,18,Saturday,23,53,Collins St (North),10,36660,4,6
486222,"July 10, 2012 02:00:00 PM",2012,July,10,Tuesday,14,18,Collins Place (North),485,43097,7,2
1021352,"December 28, 2014 11:00:00 AM",2014,December,28,Sunday,11,18,Collins Place (North),117,43097,12,7
2576433,"February 26, 2019 09:00:00 AM",2019,February,26,Tuesday,9,26,QV Market-Elizabeth St (West),816,46675,2,2
2257633,"June 06, 2018 01:00:00 AM",2018,June,6,Wednesday,1,53,Collins St (North),26,36660,6,3
1588141,"August 14, 2016 05:00:00 AM",2016,August,14,Sunday,5,19,Chinatown-Swanston St (North),45,29316,8,7
1724968,"January 04, 2017 11:00:00 AM",2017,January,4,Wednesday,11,11,Waterfront City,110,10824,1,3
2439392,"November 03, 2018 11:00:00 AM",2018,November,3,Saturday,11,53,Collins St (North),965,36660,11,6
812656,"March 31, 2014 02:00:00 AM",2014,March,31,Monday,2,4,Town Hall (West),144,167769,3,1
2267073,"June 14, 2018 06:00:00 AM",2018,June,14,Thursday,6,36,Queen St (West),74,17094,6,4
4479586,"September 18, 2022 05:00:00 AM",2022,September,18,Sunday,5,8,Webb Bridge,3,20727,9,7
2895858,"November 08, 2019 02:00:00 AM",2019,November,8,Friday,2,5,Princes Bridge,37,118831,11,5
464078,"May 20, 2012 08:00:00 AM",2012,May,20,Sunday,8,14,Sandridge Bridge,136,51255,5,7
4430331,"August 24, 2022 09:00:00 PM",2022,August,24,Wednesday,21,11,Waterfront City,53,10824,8,3
78695,"November 09, 2009 10:00:00 AM",2009,November,9,Monday,10,11,Waterfront City,23,10824,11,1
3029747,"February 16, 2020 09:00:00 AM",2020,February,16,Sunday,9,24,Spencer St-Collins St (North),650,98980,2,7
295251,"April 11, 2011 11:00:00 AM",2011,April,11,Monday,11,9,Southern Cross Station,356,61139,4,1
4461512,"August 24, 2022 02:00:00 AM",2022,August,24,Wednesday,2,71,Westwood Place,2,361,8,3
3992684,"November 18, 2021 04:00:00 PM",2021,November,18,Thursday,16,27,QV Market-Peel St,118,11985,11,4
1700018,"December 09, 2016 04:00:00 AM",2016,December,9,Friday,4,15,State Library,31,95844,12,5
2504798,"December 27, 2018 03:00:00 PM",2018,December,27,Thursday,15,34,Flinders St-Spark La,76,9063,12,4
3934935,"October 15, 2021 06:00:00 AM",2021,October,15,Friday,6,22,Flinders St-Elizabeth St (East),205,82570,10,5
3786275,"July 18, 2021 09:00:00 AM",2021,July,18,Sunday,9,10,Victoria Point,21,21016,7,7
2143053,"February 25, 2018 11:00:00 PM",2018,February,25,Sunday,23,49,QVM-Therry St (South),58,7337,2,7
1993671,"October 15, 2017 05:00:00 PM",2017,October,15,Sunday,17,20,Chinatown-Lt Bourke St (South),670,26134,10,7
2820844,"September 10, 2019 12:00:00 AM",2019,September,10,Tuesday,0,43,Monash Rd-Swanston St (West),13,10897,9,2
2892780,"November 05, 2019 05:00:00 PM",2019,November,5,Tuesday,17,5,Princes Bridge,2083,118831,11,2
3490297,"January 05, 2021 02:00:00 PM",2021,January,5,Tuesday,14,43,Monash Rd-Swanston St (West),25,10897,1,2
3859735,"August 31, 2021 03:00:00 PM",2021,August,31,Tuesday,15,36,Queen St (West),73,17094,8,2
3893196,"September 20, 2021 12:00:00 PM",2021,September,20,Monday,12,77,Harbour Esplanade (West) - Ped Path,112,2905,9,1
736465,"December 19, 2013 04:00:00 PM",2013,December,19,Thursday,16,20,Chinatown-Lt Bourke St (South),399,26134,12,4
680819,"October 01, 2013 01:00:00 AM",2013,October,1,Tuesday,1,7,Birrarung Marr,3,35973,10,2
2097289,"January 16, 2018 05:00:00 PM",2018,January,16,Tuesday,17,10,Victoria Point,829,21016,1,2
4411067,"July 12, 2022 05:00:00 AM",2022,July,12,Tuesday,5,67,Flinders Ln - Degraves St (South),8,1887,7,2
838602,"May 04, 2014 07:00:00 PM",2014,May,4,Sunday,19,2,Bourke Street Mall (South),282,123190,5,7
458996,"May 08, 2012 02:00:00 PM",2012,May,8,Tuesday,14,8,Webb Bridge,210,20727,5,2
3645280,"April 14, 2021 11:00:00 PM",2021,April,14,Wednesday,23,1,Bourke Street Mall (North),108,96649,4,3
3572983,"February 27, 2021 10:00:00 PM",2021,February,27,Saturday,22,4,Town Hall (West),1223,167769,2,6
937126,"September 10, 2014 01:00:00 PM",2014,September,10,Wednesday,13,18,Collins Place (North),604,43097,9,3
3893586,"September 20, 2021 06:00:00 PM",2021,September,20,Monday,18,40,Lonsdale St-Spring St (West),65,16821,9,1
396328,"December 15, 2011 06:00:00 AM",2011,December,15,Thursday,6,11,Waterfront City,25,10824,12,4
1848118,"May 19, 2017 01:00:00 AM",2017,May,19,Friday,1,42,Grattan St-Swanston St (West),21,13800,5,5
4092708,"January 22, 2022 11:00:00 AM",2022,January,22,Saturday,11,9,Southern Cross Station,81,61139,1,6
4139037,"February 04, 2022 08:00:00 PM",2022,February,4,Friday,20,2,Bourke Street Mall (South),482,123190,2,5
3033060,"February 18, 2020 07:00:00 PM",2020,February,18,Tuesday,19,27,QV Market-Peel St,0,11985,2,2
2338756,"August 13, 2018 09:00:00 AM",2018,August,13,Monday,9,54,Lincoln-Swanston (West),339,3732,8,1
3668057,"April 29, 2021 03:00:00 AM",2021,April,29,Thursday,3,42,Grattan St-Swanston St (West),1,13800,4,4
738829,"December 22, 2013 10:00:00 PM",2013,December,22,Sunday,22,5,Princes Bridge,803,118831,12,7
1402478,"February 11, 2016 06:00:00 PM",2016,February,11,Thursday,18,12,New Quay,688,21888,2,4
2790282,"August 17, 2019 04:00:00 AM",2019,August,17,Saturday,4,31,Lygon St (West),21,19296,8,6
2712599,"June 17, 2019 10:00:00 AM",2019,June,17,Monday,10,7,Birrarung Marr,145,35973,6,1
625161,"May 30, 2013 01:00:00 PM",2013,May,30,Thursday,13,14,Sandridge Bridge,427,51255,5,4
33150,"July 23, 2009 11:00:00 AM",2009,July,23,Thursday,11,12,New Quay,117,21888,7,4
2355934,"August 27, 2018 11:00:00 AM",2018,August,27,Monday,11,43,Monash Rd-Swanston St (West),562,10897,8,1
321972,"June 15, 2011 11:00:00 PM",2011,June,15,Wednesday,23,6,Flinders Street Station Underpass,336,159391,6,3
448835,"April 15, 2012 01:00:00 AM",2012,April,15,Sunday,1,17,Collins Place (South),101,65975,4,7
4160730,"February 12, 2022 05:00:00 PM",2022,February,12,Saturday,17,44,Tin Alley-Swanston St (West),33,5257,2,6
2441721,"November 05, 2018 09:00:00 AM",2018,November,5,Monday,9,34,Flinders St-Spark La,191,9063,11,1
3193511,"June 13, 2020 06:00:00 AM",2020,June,13,Saturday,6,4,Town Hall (West),72,167769,6,6
2095810,"January 15, 2018 09:00:00 AM",2018,January,15,Monday,9,3,Melbourne Central,631,102631,1,1
2029149,"November 17, 2017 01:00:00 AM",2017,November,17,Friday,1,53,Collins St (North),77,36660,11,5
4327464,"June 01, 2022 07:00:00 PM",2022,June,1,Wednesday,19,53,Collins St (North),249,36660,6,3
553539,"December 14, 2012 08:00:00 AM",2012,December,14,Friday,8,2,Bourke Street Mall (South),727,123190,12,5
4179133,"February 02, 2022 12:00:00 PM",2022,February,2,Wednesday,12,79,Flinders St (South),500,4256,2,3
3042121,"February 25, 2020 10:00:00 AM",2020,February,25,Tuesday,10,19,Chinatown-Swanston St (North),273,29316,2,2
3023811,"February 12, 2020 01:00:00 AM",2020,February,12,Wednesday,1,12,New Quay,2,21888,2,3
580406,"February 15, 2013 11:00:00 PM",2013,February,15,Friday,23,7,Birrarung Marr,131,35973,2,5
786064,"February 22, 2014 08:00:00 PM",2014,February,22,Saturday,20,18,Collins Place (North),428,43097,2,6
731753,"December 12, 2013 08:00:00 PM",2013,December,12,Thursday,20,16,Australia on Collins,424,34427,12,4
3439993,"December 04, 2020 06:00:00 AM",2020,December,4,Friday,6,52,Elizabeth St-Lonsdale St (South),34,7823,12,5
2926334,"December 01, 2019 11:00:00 AM",2019,December,1,Sunday,11,61,Swanston St - RMIT Building 14,484,6523,12,7
1712223,"December 21, 2016 11:00:00 PM",2016,December,21,Wednesday,23,38,Flinders St-Swanston St (West),1591,44579,12,3
3938846,"October 17, 2021 02:00:00 PM",2021,October,17,Sunday,14,5,Princes Bridge,661,118831,10,7
2205643,"April 21, 2018 12:00:00 PM",2018,April,21,Saturday,12,6,Flinders Street Station Underpass,1874,159391,4,6
2571886,"February 22, 2019 02:00:00 PM",2019,February,22,Friday,14,31,Lygon St (West),336,19296,2,5
1832232,"May 01, 2017 02:00:00 PM",2017,May,1,Monday,14,53,Collins St (North),1660,36660,5,1
751003,"January 07, 2014 11:00:00 PM",2014,January,7,Tuesday,23,29,St Kilda Rd-Alexandra Gardens,42,30690,1,2
1082715,"March 11, 2015 05:00:00 PM",2015,March,11,Wednesday,17,10,Victoria Point,555,21016,3,3
554959,"December 17, 2012 02:00:00 PM",2012,December,17,Monday,14,18,Collins Place (North),541,43097,12,1
2544584,"January 30, 2019 06:00:00 AM",2019,January,30,Wednesday,6,42,Grattan St-Swanston St (West),55,13800,1,3
1950099,"September 04, 2017 01:00:00 AM",2017,September,4,Monday,1,18,Collins Place (North),2,43097,9,1
383879,"November 14, 2011 06:00:00 PM",2011,November,14,Monday,18,6,Flinders Street Station Underpass,2339,159391,11,1
3957360,"October 28, 2021 05:00:00 PM",2021,October,28,Thursday,17,62,La Trobe St (North),115,2084,10,4
1087150,"March 16, 2015 05:00:00 PM",2015,March,16,Monday,17,5,Princes Bridge,3352,118831,3,1
6213,"May 18, 2009 06:00:00 AM",2009,May,18,Monday,6,4,Town Hall (West),181,167769,5,1
4222956,"March 29, 2022 09:00:00 AM",2022,March,29,Tuesday,9,67,Flinders Ln - Degraves St (South),476,1887,3,2
2547859,"February 02, 2019 02:00:00 AM",2019,February,2,Saturday,2,34,Flinders St-Spark La,12,9063,2,6
4354397,"June 08, 2022 10:00:00 PM",2022,June,8,Wednesday,22,46,Pelham St (South),40,1722,6,3
3074197,"March 19, 2020 04:00:00 PM",2020,March,19,Thursday,16,5,Princes Bridge,1099,118831,3,4
2143246,"February 26, 2018 03:00:00 AM",2018,February,26,Monday,3,50,Faraday St-Lygon St (West),3,10094,2,1
4090007,"January 02, 2022 10:00:00 PM",2022,January,2,Sunday,22,26,QV Market-Elizabeth St (West),150,46675,1,7
3401848,"November 08, 2020 04:00:00 AM",2020,November,8,Sunday,4,70,Errol Street (East),0,1197,11,7
118894,"February 10, 2010 11:00:00 AM",2010,February,10,Wednesday,11,16,Australia on Collins,1320,34427,2,3
4248547,"April 01, 2022 03:00:00 PM",2022,April,1,Friday,15,28,The Arts Centre,933,63067,4,5
3089441,"March 30, 2020 03:00:00 PM",2020,March,30,Monday,15,53,Collins St (North),336,36660,3,1
1292482,"October 21, 2015 07:00:00 PM",2015,October,21,Wednesday,19,27,QV Market-Peel St,108,11985,10,3
1133520,"May 07, 2015 01:00:00 PM",2015,May,7,Thursday,13,18,Collins Place (North),644,43097,5,4
3603129,"March 19, 2021 08:00:00 AM",2021,March,19,Friday,8,69,Flinders Ln -Degraves St (Crossing),416,1297,3,5
3459241,"December 16, 2020 06:00:00 PM",2020,December,16,Wednesday,18,50,Faraday St-Lygon St (West),501,10094,12,3
404618,"January 03, 2012 05:00:00 PM",2012,January,3,Tuesday,17,8,Webb Bridge,417,20727,1,2
2774467,"August 04, 2019 09:00:00 PM",2019,August,4,Sunday,21,22,Flinders St-Elizabeth St (East),1260,82570,8,7
1197645,"July 13, 2015 02:00:00 PM",2015,July,13,Monday,14,21,Bourke St-Russell St (West),741,44224,7,1
967651,"October 19, 2014 01:00:00 PM",2014,October,19,Sunday,13,39,Alfred Place,93,14784,10,7
1812961,"April 10, 2017 03:00:00 PM",2017,April,10,Monday,15,1,Bourke Street Mall (North),2970,96649,4,1
1253442,"September 10, 2015 08:00:00 PM",2015,September,10,Thursday,20,4,Town Hall (West),1409,167769,9,4
4160135,"February 15, 2022 10:00:00 PM",2022,February,15,Tuesday,22,42,Grattan St-Swanston St (West),56,13800,2,2
2811589,"September 02, 2019 09:00:00 PM",2019,September,2,Monday,21,6,Flinders Street Station Underpass,886,159391,9,1
3687608,"May 15, 2021 05:00:00 AM",2021,May,15,Saturday,5,48,QVM-Queen St (East),23,8664,5,6
4116799,"January 14, 2022 06:00:00 AM",2022,January,14,Friday,6,51,QVM-Franklin St (North),49,4985,1,5
3643474,"April 13, 2021 07:00:00 PM",2021,April,13,Tuesday,19,23,Spencer St-Collins St (South),174,20438,4,2
3507635,"January 16, 2021 12:00:00 PM",2021,January,16,Saturday,12,8,Webb Bridge,234,20727,1,6
3838712,"August 18, 2021 11:00:00 PM",2021,August,18,Wednesday,23,18,Collins Place (North),1,43097,8,3
3713857,"June 04, 2021 10:00:00 PM",2021,June,4,Friday,22,6,Flinders Street Station Underpass,139,159391,6,5
1984079,"October 06, 2017 08:00:00 PM",2017,October,6,Friday,20,11,Waterfront City,8,10824,10,5
3378060,"October 22, 2020 05:00:00 PM",2020,October,22,Thursday,17,61,Swanston St - RMIT Building 14,202,6523,10,4
2283771,"June 28, 2018 06:00:00 PM",2018,June,28,Thursday,18,29,St Kilda Rd-Alexandra Gardens,378,30690,6,4
1411196,"February 20, 2016 09:00:00 AM",2016,February,20,Saturday,9,38,Flinders St-Swanston St (West),1546,44579,2,6
235291,"November 12, 2010 02:00:00 PM",2010,November,12,Friday,14,13,Flagstaff Station,847,56644,11,5
3497099,"January 09, 2021 09:00:00 PM",2021,January,9,Saturday,21,10,Victoria Point,45,21016,1,6
647252,"July 23, 2013 03:00:00 PM",2013,July,23,Tuesday,15,4,Town Hall (West),3087,167769,7,2
91240,"December 08, 2009 11:00:00 AM",2009,December,8,Tuesday,11,10,Victoria Point,131,21016,12,2
3505695,"January 15, 2021 06:00:00 AM",2021,January,15,Friday,6,20,Chinatown-Lt Bourke St (South),21,26134,1,5
1222938,"August 09, 2015 12:00:00 PM",2015,August,9,Sunday,12,39,Alfred Place,116,14784,8,7
1152186,"May 27, 2015 04:00:00 PM",2015,May,27,Wednesday,16,38,Flinders St-Swanston St (West),5052,44579,5,3
914614,"August 12, 2014 05:00:00 PM",2014,August,12,Tuesday,17,34,Flinders St-Spark La,303,9063,8,2
4221076,"March 13, 2022 01:00:00 AM",2022,March,13,Sunday,1,69,Flinders Ln - Degraves St (Crossing),4,1398,3,7
3637917,"April 10, 2021 07:00:00 AM",2021,April,10,Saturday,7,58,Bourke St - Spencer St (North),114,9540,4,6
2005271,"October 26, 2017 09:00:00 AM",2017,October,26,Thursday,9,29,St Kilda Rd-Alexandra Gardens,388,30690,10,4
2317272,"July 26, 2018 08:00:00 PM",2018,July,26,Thursday,20,35,Southbank,1586,80829,7,4
1827196,"April 26, 2017 02:00:00 AM",2017,April,26,Wednesday,2,27,QV Market-Peel St,7,11985,4,3
2868972,"October 18, 2019 08:00:00 AM",2019,October,18,Friday,8,20,Chinatown-Lt Bourke St (South),241,26134,10,5
3235734,"July 13, 2020 01:00:00 PM",2020,July,13,Monday,13,66,State Library-New,380,7171,7,1
1085715,"March 15, 2015 02:00:00 AM",2015,March,15,Sunday,2,13,Flagstaff Station,32,56644,3,7
3815900,"August 05, 2021 05:00:00 AM",2021,August,5,Thursday,5,69,Flinders Ln -Degraves St (Crossing),2,1297,8,4
2350551,"August 23, 2018 01:00:00 AM",2018,August,23,Thursday,1,43,Monash Rd-Swanston St (West),75,10897,8,4
